2222;Recipe: Composite Armor;false;recipe;30;stackable;liquid;none;-1;32000;0;true;true;true;true
2223;Recipe: Tower Shield;false;recipe;30;stackable;liquid;none;-1;5160;0;true;true;true;true
2224;Recipe: Demon's Tunic;false;recipe;30;stackable;liquid;none;-1;14720;0;true;true;true;true
2225;Recipe: Demon's Stockings;false;recipe;30;stackable;liquid;none;-1;9200;0;true;true;true;true
2226;Recipe: Mithril Gauntlets;false;recipe;30;stackable;liquid;none;-1;4900;0;true;true;true;true
2227;Recipe: Forgotten Boots;false;recipe;30;stackable;liquid;none;-1;4900;0;true;true;true;true
2228;Recipe: Shining Circlet;false;recipe;30;stackable;liquid;none;-1;7360;0;true;true;true;true
2229;Recipe: Theca Leather Armor;false;recipe;30;stackable;liquid;none;-1;16500;0;true;true;true;true
2230;Recipe: Theca Leather Gaiters;false;recipe;30;stackable;liquid;none;-1;10320;0;true;true;true;true
2231;Recipe: Full Plate Armor;false;recipe;30;stackable;liquid;none;-1;46400;0;true;true;true;true
2232;Recipe: Drake Leather Armor;false;recipe;30;stackable;liquid;none;-1;34800;0;true;true;true;true
2233;Recipe: Divine Tunic;false;recipe;30;stackable;liquid;none;-1;21400;0;true;true;true;true
2234;Recipe: Divine Stockings;false;recipe;30;stackable;liquid;none;-1;13420;0;true;true;true;true
2235;Recipe: Mithril Helmet;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2236;Recipe: Cap of Mana;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2237;Recipe: Paradia Hood;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2238;Recipe: Hood of Solar Eclipse;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2239;Recipe: Hood of Summoning;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2240;Recipe: Elemental Hood;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2241;Recipe: Hood of Grace;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2242;Recipe: Phoenix Hood;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2243;Recipe: Hood of Aid;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2244;Recipe: Flame Helm;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2245;Recipe: Tallum Helm;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2246;Recipe: Helm of Avadon;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2247;Recipe: Helmet of Pledge;false;recipe;30;stackable;liquid;none;-1;10720;0;true;true;true;true
2248;Recipe: Gauntlets of Ghost;false;recipe;30;stackable;liquid;none;-1;7160;0;true;true;true;true
2249;Recipe: Adamantite Boots;false;recipe;30;stackable;liquid;none;-1;7160;0;true;true;true;true
2250;Recipe: Bone Arrow;false;recipe;30;stackable;liquid;none;-1;800;0;true;true;true;true
2251;Recipe: Steel Arrow;false;recipe;30;stackable;liquid;none;-1;1200;0;true;true;true;true
2252;Recipe: Iron Hammer;false;recipe;30;stackable;liquid;none;-1;4880;0;true;true;true;true
2253;Recipe: Sword Breaker;false;recipe;30;stackable;liquid;none;-1;4880;0;true;true;true;true
2254;Recipe: Composite Bow;false;recipe;30;stackable;liquid;none;-1;4880;0;true;true;true;true
2255;Recipe: Saber;false;recipe;30;stackable;liquid;none;-1;8180;0;true;true;true;true
2256;Recipe: Assassin Knife;false;recipe;30;stackable;liquid;none;-1;8180;0;true;true;true;true
2257;Recipe: Trident;false;recipe;30;stackable;liquid;none;-1;8180;0;true;true;true;true
2258;Recipe: Temptation of Abyss;false;recipe;30;stackable;liquid;none;-1;8180;0;true;true;true;true
2259;Recipe: Spinebone Sword;false;recipe;30;stackable;liquid;none;-1;12880;0;true;true;true;true
2260;Recipe: Mace of Judgment;false;recipe;30;stackable;liquid;none;-1;12880;0;true;true;true;true
2261;Recipe: Conjuror's Staff;false;recipe;30;stackable;liquid;none;-1;12880;0;true;true;true;true
2262;Recipe: Elven Bow;false;recipe;30;stackable;liquid;none;-1;12880;0;true;true;true;true
2263;Recipe: Dwarven Trident;false;recipe;30;stackable;liquid;none;-1;12880;0;true;true;true;true
2264;Recipe: Two-handed Sword;false;recipe;30;stackable;liquid;none;-1;19340;0;true;true;true;true
2265;Recipe: Spiked Club;false;recipe;30;stackable;liquid;none;-1;19340;0;true;true;true;true
2266;Recipe: Shilen Knife;false;recipe;30;stackable;liquid;none;-1;19340;0;true;true;true;true
2267;Recipe: Gastraphetes;false;recipe;30;stackable;liquid;none;-1;19340;0;true;true;true;true
2268;Recipe: Tome of Blood;false;recipe;30;stackable;liquid;none;-1;19340;0;true;true;true;true
2269;Recipe: Morning Star;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2270;Recipe: Goat Head Staff;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2271;Recipe: Winged Spear;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2272;Recipe: Sword of Revolution;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2273;Recipe: Tarbar;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2274;Recipe: Skull Breaker;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2275;Recipe: Heavy Bone Club;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2276;Recipe: Maingauche;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2277;Recipe: Bich'hwa;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2278;Recipe: Strengthened Long Bow;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2279;Recipe: War Pick;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2280;Recipe: Crucifix of Blood;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2281;Recipe: Eye of Infinity;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2282;Recipe: Cursed Maingauche;false;recipe;30;stackable;liquid;none;-1;28000;0;true;true;true;true
2283;Recipe: Blue Crystal Skull;false;recipe;30;stackable;liquid;none;-1;30400;0;true;true;true;true
2284;Recipe: Demon Fangs;false;recipe;30;stackable;liquid;none;-1;30400;0;true;true;true;true
2285;Recipe: Claymore;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2286;Recipe: Bonebreaker;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2287;Recipe: Atuba Hammer;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2288;Recipe: Ghost Staff;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2289;Recipe: Staff of Life;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2290;Recipe: Mithril Dagger;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2291;Recipe: Scallop Jamadhr;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2292;Recipe: Light Crossbow;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2293;Recipe: Glaive;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2294;Recipe: Vajra Wands;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2295;Recipe: Ancient Reagent;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2296;Recipe: Atuba Mace;false;recipe;30;stackable;liquid;none;-1;36000;0;true;true;true;true
2297;Recipe: Flamberge;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2298;Recipe: Stormbringer;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2299;Recipe: Big Hammer;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2300;Recipe: Scythe;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2301;Recipe: Battle Axe;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2302;Recipe: Silver Axe;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2303;Recipe: Skull Graver;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2304;Recipe: Heavy Doom Hammer;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2305;Recipe: Crystal Staff;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2306;Recipe: Stick of Faith;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2307;Recipe: Heavy Doom Axe;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2308;Recipe: Cursed Dagger;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2309;Recipe: Wolverine Needle;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2310;Recipe: Dark Elven Dagger;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2311;Recipe: Chakram;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2312;Recipe: Crystallized Ice Bow;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2313;Recipe: Orcish Glaive;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2314;Recipe: Body Slasher;false;recipe;30;stackable;liquid;none;-1;45800;0;true;true;true;true
2315;Recipe: Shamshir;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2316;Recipe: Katana;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2317;Recipe: Bec de Corbin;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2318;Recipe: Spirit Sword;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2319;Recipe: Raid Sword;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2320;Recipe: Cursed Staff;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2321;Recipe: Stiletto;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2322;Recipe: Soulfire Dirk;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2323;Recipe: Elemental Bow;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2324;Recipe: Elven Bow of Nobility;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2325;Recipe: Tears of Fairy;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2326;Recipe: Horn of Glory;false;recipe;30;stackable;liquid;none;-1;57400;0;true;true;true;true
2327;Recipe: Caliburs;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2328;Recipe: Sword of Delusion;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2329;Recipe: Tsurugi;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2330;Recipe: Homunkulus's Sword;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2331;Recipe: Poleaxe;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2332;Recipe: Sword of Limit;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2333;Recipe: Sword of Nightmare;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2334;Recipe: Sword of Whispering Death;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2335;Recipe: War Axe;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2336;Recipe: Nirvana Axe;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2337;Recipe: Stick of Eternity;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2338;Recipe: Paradia Staff;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2339;Recipe: Inferno Staff;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2340;Recipe: Pa'agrian Hammer;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2341;Recipe: Sage's Staff;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2342;Recipe: Club of Nature;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2343;Recipe: Mace of the Underworld;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2344;Recipe: Grace Dagger;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2345;Recipe: Dark Screamer;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2346;Recipe: Fisted Blade;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2347;Recipe: Akat Long Bow;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2348;Recipe: Heathen's Book;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2349;Recipe: Hex Doll;false;recipe;30;stackable;liquid;none;-1;86000;0;true;true;true;true
2350;Recipe: Pa'agrian Axe;false;recipe;30;stackable;liquid;none;-1;95600;0;true;true;true;true
2351;Recipe: Scorpion;false;recipe;30;stackable;liquid;none;-1;95600;0;true;true;true;true
2352;Recipe: Widow Maker;false;recipe;30;stackable;liquid;none;-1;95600;0;true;true;true;true
2353;Recipe: Samurai Longsword;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2354;Recipe: Deadman's Staff;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2355;Recipe: Ghoul's Staff;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2356;Recipe: Demon's Staff;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2357;Recipe: Crystal Dagger;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2358;Recipe: Great Pata;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2359;Recipe: Eminence Bow;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2360;Recipe: Orcish Poleaxe;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2361;Recipe: Candle of Wisdom;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2362;Recipe: Blessed Branch;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2363;Recipe: Phoenix Feather;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2364;Recipe: Cerberus Eye;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2365;Recipe: Scroll of Destruction;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2366;Recipe: Claws of Black Dragon;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2367;Recipe: Three Eyed Crow's Feather;false;recipe;30;stackable;liquid;none;-1;122600;0;true;true;true;true
2375;Wolf Collar;false;pet_collar;10;normal;leather;none;-1;0;0;true;true;true;true
2508;Cursed Bone;false;material;3;stackable;liquid;none;-1;300;0;true;true;true;true
2509;Spiritshot: No Grade;false;shot;5;stackable;paper;none;-1;14;0;true;true;true;true
2510;Spiritshot: D-grade;false;shot;5;stackable;paper;d;-1;18;0;true;true;true;true
2511;Spiritshot: C-grade;false;shot;3;stackable;paper;c;-1;35;0;true;true;true;true
2512;Spiritshot: B-grade;false;shot;3;stackable;paper;b;-1;100;0;true;true;true;true
2513;Spiritshot: A-grade;false;shot;2;stackable;paper;a;-1;120;0;true;true;true;true
2514;Spiritshot: S-grade;false;shot;2;stackable;paper;s;-1;150;0;true;true;true;true
2515;Food For Wolves;false;none;10;stackable;liquid;none;-1;100;0;true;true;true;true
2627;Mark of Challenger;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2628;Letter of Kash;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2629;Watcher's 1st Eye;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2630;Watcher's 2nd Eye;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2631;Scroll of Shyslassys;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2632;Broken Key;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2633;Mark of Duty;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2634;Letter of Dustin;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2635;Knights Tear;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2636;Mirror of Orpic;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2637;Tear of Confession;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2638;Report Piece;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2639;Report Piece;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2640;Tear of Loyalty;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2641;Militas Article;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2642;Saints Ashes Urn;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2643;Athebaldt's Skull;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2644;Athebaldt's Ribs;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2645;Athebaldt's Shin;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2646;Letter of Windawood;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2647;Dufners Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2648;Terry's 1st Order;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2649;Terry's 2nd Order;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2650;Terry's Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2651;Viktor's Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2652;Hawkeye's Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2653;Mysterious Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2654;Ol Mahum Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2655;Turek Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2656;Ant Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2657;Turak Bugbear Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2658;Terry's Box;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2659;Viktor's Request;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2660;Medusa Scales;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2661;Shilen's Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2662;Analysis Request;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2663;Marina's Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2664;Experiment Tools;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2665;Analysis Result;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2666;Terry's 3rd Order;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2667;List of Host;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2668;Abyss Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2669;Abyss Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2670;Abyss Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2671;Abyss Runestone;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2672;Terry's Report;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2673;Mark of Seeker;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2674;Mark of Scholar;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2675;Mirien's 1st Sigil;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2676;Mirien's 2nd Sigil;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2677;Mirien's 3rd Sigil;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2678;Mirien's Instruction;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2679;Maria's 1st Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2680;Maria's 2nd Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2681;Lucas's Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2682;Lucilla's Handbag;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2683;Creta's 1st Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2684;Creta's Painting1;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2685;Creta's Painting2;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2686;Creta's Painting3;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2687;Brown Scroll Scrap;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2688;Crystal of Purity;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2689;High Priest's Sigil;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2690;Grand Magister's Sigil;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2691;Crono's Sigil;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2692;Sylvain's Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2693;Symbol of Sylvain;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2694;Jurek's List;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2695;Monster Eye Destroyer Skin;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2696;Shaman's Necklace;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2697;Shackle's Scalp;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2698;Symbol of Jurek;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2699;Cronos Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2700;Dieter's Key;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2701;Creta's 2nd Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2702;Dieter's Letter;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2703;Dieter's Diary;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2704;Raut's Letter Envelope;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2705;Triff's Ring;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2706;Scripture Chapter 1;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2707;Scripture Chapter 2;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2708;Scripture Chapter 3;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2709;Scripture Chapter 4;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2710;Valkon's Request;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2711;Poitan's Notes;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2712;Scriptures of Knowledge;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2713;Strong Liquor;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2714;Crystal of Purity;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2715;Casian's List;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2716;Ghoul's Skin;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2717;Medusa's Blood;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2718;Fettered Soul's Ichor;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2719;Enchanted Gargoyle's Nail;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2720;Symbol of Cronos;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2721;Mark of Pilgrim;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2722;Book of Sage;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2723;Voucher of Trial;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2724;Spirit of Flame;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2725;Essence of Flame;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2726;Book of Gerald;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2727;Gray Badge;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2728;Picture of Nahir;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2729;Hair of Nahir;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2730;Statue of Einhasad;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2731;Book of Darkness;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2732;Debris of Willow;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2733;Tag of Rumor;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2734;Mark of Trust;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2735;Letter to Elf;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2736;Letter to Darkelf;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2737;Letter to Dwarf;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2738;Letter to Orc;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2739;Letter to Seresin;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2740;Scroll of Dark Elf Trust;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2741;Scroll of Elf Trust;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2742;Scroll of Dwarf Trust;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2743;Scroll of Orc Trust;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2744;Recommendation of Hollint;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2745;Order of Asterios;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2746;Breath of Winds;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2747;Seed of Verdure;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2748;Letter from Thifiell;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2749;Blood of Guardian Basilisk;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2750;Giant Aphid;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2751;Stakatos Fluids;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2752;Basilisk Plasma;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2753;Honey Dew;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2754;Stakato Ichor;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2755;Order of Clayton;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2756;Parasite of Lota;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2757;Letter to Manakia;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2758;Letter of Manakia;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2759;Letter to Nikola;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2760;Order of Nikola;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2761;Heartstone of Porta;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2762;Mark of Duelist;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2763;Order Gludio;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2764;Order Dion;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2765;Order Giran;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2766;Order Oren;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2767;Order Aden;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2768;Puncher's Shard;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
2769;Noble Ant's Feeler;false;quest;0;stackable;steel;none;-1;0;0;false;false;true;false
