1321;Rip Gauntlets;gloves;false;none;150;leather;none;0;-1;14;0;0;97800;0;false;true;true;false
1322;Bracer;gloves;false;none;80;leather;none;0;-1;14;0;0;16200;0;false;true;true;false
1323;Leather Shoes;feet;false;none;120;leather;none;0;-1;14;0;0;3270;0;false;true;true;false
1324;Low Boots;feet;false;none;150;leather;none;0;-1;14;0;0;7950;0;false;true;true;false
1325;Leather Boots;feet;false;none;250;leather;none;0;-1;14;0;0;29800;0;false;true;true;false
1326;Iron Boots;feet;false;none;300;fine_steel;none;0;-1;14;0;0;74700;0;false;true;true;false
1327;Boots;feet;false;none;200;cloth;none;0;-1;14;0;0;16200;0;false;true;true;false
1506;Necklace of Courage;neck;false;none;150;silver;none;0;-1;0;15;0;66;0;true;true;true;true
1507;Necklace of Valor;neck;false;none;150;silver;none;0;-1;0;21;0;4680;0;true;true;true;true
1508;Ring of Raccoon;lrfinger;false;none;150;gold;none;0;-1;0;11;0;2340;0;true;true;true;true
1509;Ring of Firefly;lrfinger;false;none;150;gold;none;0;-1;0;11;0;2340;0;true;true;true;true
2376;Avadon Breastplate;chest;true;heavy;7920;leather;b;0;-1;157;0;0;2080000;277;true;true;true;true
2377;Mithril Scale Gaiters;legs;true;heavy;3870;leather;d;0;-1;64;0;0;143600;261;true;true;true;true
2378;Brigandine Gaiters;legs;true;heavy;3820;leather;d;0;-1;64;0;0;143600;261;true;true;true;true
2379;Avadon Gaiters;legs;true;heavy;3520;leather;b;0;-1;98;0;0;1300000;173;true;true;true;true
2380;Blue Wolf Gaiters;legs;true;heavy;3370;leather;b;0;-1;104;0;0;2010000;268;true;true;true;true
2381;Doom Plate Armor;fullarmor;true;heavy;9980;leather;b;0;-1;270;0;0;4710000;628;true;true;true;true
2382;Tallum Plate Armor;fullarmor;true;heavy;9780;leather;a;0;-1;278;0;0;6770000;542;true;true;true;true
2383;Majestic Plate Armor;fullarmor;true;heavy;9200;leather;a;0;-1;293;0;0;10300000;824;true;true;true;true
2384;Zubei's Leather Shirt;chest;true;light;4330;leather;b;0;-1;117;0;0;1560000;208;true;true;true;true
2385;Dark Crystal Leather Armor;chest;true;light;4300;leather;a;0;-1;128;0;0;3470000;278;true;true;true;true
2386;Wooden Gaiters;legs;false;light;1670;leather;none;0;-1;29;0;0;4970;0;true;true;true;true
2387;Tempered Mithril Gaiters;legs;true;light;1530;leather;c;0;-1;56;0;0;182099;73;true;true;true;true
2388;Zubei's Leather Gaiters;legs;true;light;1480;leather;b;0;-1;73;0;0;973000;130;true;true;true;true
2389;Dark Crystal Leggings;legs;true;light;1480;leather;a;0;-1;80;0;0;2170000;174;true;true;true;true
2390;Avadon Leather Armor;fullarmor;true;light;5600;leather;b;0;-1;191;0;0;2280000;304;true;true;true;true
2391;Blue Wolf Leather Armor;fullarmor;true;light;5500;leather;b;0;-1;202;0;0;3530000;471;true;true;true;true
2392;Leather Armor of Doom;fullarmor;true;light;5500;leather;b;0;-1;202;0;0;3530000;471;true;true;true;true
2393;Tallum Leather Armor;fullarmor;true;light;5400;leather;a;0;-1;209;0;0;5080000;406;true;true;true;true
2394;Nightmarish Leather Armor;fullarmor;true;light;5300;leather;a;0;-1;220;0;0;7730000;618;true;true;true;true
2395;Majestic Leather Armor;fullarmor;true;light;5350;leather;a;0;-1;220;0;0;7730000;618;true;true;true;true
2396;Elven Mithril Tunic;chest;true;magic;720;leather;d;0;-1;54;0;169;224000;407;true;true;true;true
2397;Tunic of Zubei;chest;true;magic;1960;leather;b;0;-1;78;0;345;1560000;208;true;true;true;true
2398;Blue Wolf Tunic;chest;true;magic;1920;leather;b;0;-1;83;0;377;2410000;321;true;true;true;true
2399;Tunic of Doom;chest;true;magic;1900;leather;b;0;-1;83;0;377;2410000;321;true;true;true;true
2400;Tallum Tunic;chest;true;magic;1860;leather;a;0;-1;86;0;409;3470000;278;true;true;true;true
2401;Elven Mithril Stockings;legs;true;magic;2400;leather;d;0;-1;34;0;105;140000;255;true;true;true;true
2402;Stockings of Zubei;legs;true;magic;940;leather;b;0;-1;49;0;216;973000;130;true;true;true;true
2403;Blue Wolf Stockings;legs;true;magic;920;leather;b;0;-1;52;0;236;1510000;201;true;true;true;true
2404;Stockings of Doom;legs;true;magic;910;leather;b;0;-1;52;0;236;1510000;201;true;true;true;true
2405;Tallum Stockings;legs;true;magic;920;leather;a;0;-1;53;0;256;2170000;174;true;true;true;true
2406;Avadon Robe;fullarmor;true;magic;2540;leather;b;0;-1;127;0;561;2280000;304;true;true;true;true
2407;Dark Crystal Robe;fullarmor;true;magic;2450;leather;a;0;-1;139;0;665;5080000;406;true;true;true;true
2408;Nightmare Robe;fullarmor;true;magic;2300;leather;a;0;-1;147;0;718;7730000;618;true;true;true;true
2409;Majestic Robe;fullarmor;true;magic;2330;leather;a;0;-1;147;0;718;7730000;618;true;true;true;true
2410;Nightmarish Tattoo;underwear;true;none;3600;leather;a;0;-1;139;0;0;5280000;422;true;true;true;true
2411;Brigandine Helmet;head;true;none;630;leather;d;0;-1;41;0;0;86100;157;true;true;true;true
2412;Plate Helmet;head;true;none;630;leather;d;0;-1;44;0;0;112799;205;true;true;true;true
2413;Chain Hood;head;true;none;620;leather;c;0;-1;47;0;0;189000;76;true;true;true;true
2414;Full Plate Helmet;head;true;none;600;leather;c;0;-1;58;0;0;412599;165;true;true;true;true
2415;Avadon Circlet;head;true;none;590;leather;b;0;-1;62;0;0;778000;104;true;true;true;true
2416;Blue Wolf Helmet;head;true;none;580;leather;b;0;-1;66;0;0;1210000;161;true;true;true;true
2417;Doom Helmet;head;true;none;580;leather;b;0;-1;66;0;0;1210000;161;true;true;true;true
2418;Helm of Nightmare;head;true;none;560;leather;a;0;-1;73;0;0;2640000;211;true;true;true;true
2419;Majestic Circlet;head;true;none;550;leather;a;0;-1;73;0;0;2640000;211;true;true;true;true
2420;Dragon Headgear;head;true;none;540;leather;s;0;-1;77;0;0;3590000;180;true;true;true;true
2421;The Hood;head;true;none;540;leather;s;0;-1;77;0;0;3590000;180;true;true;true;true
2422;Reinforced Leather Boots;feet;true;none;1280;leather;d;0;-1;24;0;0;39100;71;true;true;true;true
2423;Boots of Knowledge;feet;true;none;1270;leather;d;0;-1;24;0;0;39100;71;true;true;true;true
2424;Manticore Skin Boots;feet;true;none;1260;leather;d;0;-1;27;0;0;57399;104;true;true;true;true
2425;Brigandine Boots;feet;true;none;1250;leather;d;0;-1;27;0;0;57399;104;true;true;true;true
2426;Elven Mithril Boots;feet;true;none;1250;leather;d;0;-1;27;0;0;57399;104;true;true;true;true
2427;Salamander Skin Boots;feet;true;none;1230;leather;d;0;-1;29;0;0;75200;137;true;true;true;true
2428;Plate Boots;feet;true;none;1240;leather;d;0;-1;29;0;0;75200;137;true;true;true;true
2429;Chain Boots;feet;true;none;1220;leather;c;0;-1;32;0;0;97099;39;true;true;true;true
2430;Karmian Boots;feet;true;none;1230;leather;c;0;-1;32;0;0;97099;39;true;true;true;true
2431;Plated Leather Boots;feet;true;none;1220;leather;c;0;-1;32;0;0;97099;39;true;true;true;true
2432;Dwarven Chain Boots;feet;true;none;1210;leather;c;0;-1;32;0;0;97099;39;true;true;true;true
2433;Boots of Seal;feet;true;none;1220;leather;c;0;-1;32;0;0;97099;39;true;true;true;true
2434;Rind Leather Boots;feet;true;none;1220;leather;c;0;-1;34;0;0;123899;50;true;true;true;true
2435;Demon's Boots;feet;true;none;1220;leather;c;0;-1;36;0;0;188799;76;true;true;true;true
2436;Theca Leather Boots;feet;true;none;1210;leather;c;0;-1;37;0;0;211599;85;true;true;true;true
2437;Drake Leather Boots;feet;true;none;1210;leather;c;0;-1;39;0;0;275100;110;true;true;true;true
2438;Full Plate Boots;feet;true;none;1200;leather;c;0;-1;39;0;0;275100;110;true;true;true;true
2439;Blue Wolf Boots;feet;true;none;1130;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
2440;Boots of Nightmare;feet;true;none;1110;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2441;Dark Legion Boots;feet;true;none;1120;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2442;Dasparion's Boots;feet;true;none;1100;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2443;Dragon Leather Boots;feet;true;none;1100;leather;s;0;-1;51;0;0;2390000;120;true;true;true;true
2444;The Boots;feet;true;none;1100;leather;s;0;-1;51;0;0;2390000;120;true;true;true;true
2445;Dragon Scale Boots;feet;true;none;1100;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2446;Reinforced Leather Gloves;gloves;true;none;640;leather;d;0;-1;24;0;0;39100;71;true;true;true;true
2447;Gloves of Knowledge;gloves;true;none;640;leather;d;0;-1;24;0;0;39100;71;true;true;true;true
2448;Manticore Skin Gloves;gloves;true;none;630;leather;d;0;-1;27;0;0;57399;104;true;true;true;true
2449;Brigandine Gauntlets;gloves;true;none;630;leather;d;0;-1;27;0;0;57399;104;true;true;true;true
2450;Mithril Gloves;gloves;true;none;640;leather;d;0;-1;27;0;0;57399;104;true;true;true;true
2451;Sage's Worn Gloves;gloves;true;none;630;leather;d;0;-1;29;0;0;75200;137;true;true;true;true
2452;Reinforced Mithril Gloves;gloves;true;none;620;leather;c;0;-1;32;0;0;97099;39;true;true;true;true
2453;Chain Gloves;gloves;true;none;620;leather;c;0;-1;32;0;0;97099;39;true;true;true;true
2454;Karmian Gloves;gloves;true;none;620;leather;c;0;-1;32;0;0;97099;39;true;true;true;true
2455;Plated Leather Gloves;gloves;true;none;610;leather;c;0;-1;33;0;0;114399;46;true;true;true;true
2456;Dwarven Chain Gloves;gloves;true;none;600;leather;c;0;-1;34;0;0;123899;50;true;true;true;true
2457;Gloves of Seal;gloves;true;none;620;leather;c;0;-1;34;0;0;123899;50;true;true;true;true
2458;Rind Leather Gloves;gloves;true;none;600;leather;c;0;-1;34;0;0;123899;50;true;true;true;true
2459;Demon's Gloves;gloves;true;none;610;leather;c;0;-1;36;0;0;188799;76;true;true;true;true
2460;Theca Leather Gloves;gloves;true;none;600;leather;c;0;-1;37;0;0;211599;85;true;true;true;true
2461;Drake Leather Gloves;gloves;true;none;600;leather;c;0;-1;39;0;0;275100;110;true;true;true;true
2462;Full Plate Gauntlets;gloves;true;none;600;leather;c;0;-1;39;0;0;275100;110;true;true;true;true
2463;Divine Gloves;gloves;true;none;610;leather;c;0;-1;39;0;0;275100;110;true;true;true;true
2464;Avadon Gloves;gloves;true;none;590;leather;b;0;-1;41;0;0;519000;69;true;true;true;true
2465;Chain Gloves of Silence;gloves;true;none;590;leather;b;0;-1;41;0;0;519000;69;true;true;true;true
2466;Guardian's Gloves;gloves;true;none;590;leather;b;0;-1;41;0;0;519000;69;true;true;true;true
2467;Gloves of Blessing;gloves;true;none;590;leather;b;0;-1;41;0;0;519000;69;true;true;true;true
2468;Blessed Gloves;gloves;true;none;600;leather;c;0;-1;39;0;0;358000;143;true;true;true;true
2469;Gloves of The Underworld;gloves;true;none;580;leather;a;0;-1;45;0;0;1160000;93;true;true;true;true
2470;Gloves of Phantom;gloves;true;none;560;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2471;Dark Legion Gloves;gloves;true;none;560;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2472;Dark Crystal Gloves;gloves;true;none;580;leather;a;0;-1;45;0;0;1160000;93;true;true;true;true
2473;The Gloves;gloves;true;none;540;leather;s;0;-1;51;0;0;2390000;120;true;true;true;true
2474;Dasparion's Gloves;gloves;true;none;550;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2475;Doom Gloves;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
2476;Dragon Gauntlets;gloves;true;none;540;leather;s;0;-1;52;0;0;2610000;131;true;true;true;true
2477;Dragon Leather Gloves;gloves;true;none;540;leather;s;0;-1;51;0;0;2390000;120;true;true;true;true
2478;Tallum Gloves;gloves;true;none;580;leather;a;0;-1;45;0;0;1160000;93;true;true;true;true
2479;Gauntlets of Nightmare;gloves;true;none;550;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2480;Elemental Gloves;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
2481;Gloves of Grace;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
2482;Majestic Gauntlets;gloves;true;none;540;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2483;Gust Bracer;gloves;true;none;580;leather;a;0;-1;45;0;0;1160000;93;true;true;true;true
2484;Cerberus Gloves;gloves;true;none;540;leather;a;0;-1;48;0;0;1760000;141;true;true;true;true
2485;Implosion Gauntlets;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
2486;Paradia Gloves;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
2487;Blue Wolf Gloves;gloves;true;none;590;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
2488;Phoenix Gloves;gloves;true;none;570;leather;a;0;-1;45;0;0;1160000;93;true;true;true;true
2489;Gloves of Black Ore;gloves;true;none;570;leather;a;0;-1;45;0;0;1160000;93;true;true;true;true
2490;Cloak of Silence;underwear;false;none;250;leather;none;0;-1;5;0;0;6770;0;true;true;true;true
2491;Golden Yarn Cloak;underwear;false;none;250;leather;none;0;-1;5;0;0;12300;0;true;true;true;true
2492;Shadow Cloak;underwear;true;none;240;leather;c;0;-1;12;0;0;126000;50;true;true;true;true
2506;Wolf's Leather Armor;wolf;false;pet;160;leather;none;0;-1;9;14;0;7000;0;true;true;true;true
3891;Wolf's Hide Armor;wolf;false;pet;160;leather;none;0;-1;13;16;0;18000;0;true;true;true;true
3892;Wolf's Hard Leather Mail;wolf;false;pet;160;leather;none;0;-1;16;18;0;32000;0;true;true;true;true
3893;Wolf's Wooden Armor;wolf;false;pet;160;leather;none;0;-1;19;20;0;55000;0;true;true;true;true
3894;Wolf's Ring Mail;wolf;false;pet;160;leather;none;0;-1;22;23;0;87000;0;true;true;true;true
3895;Wolf's Bone Armor;wolf;false;pet;160;leather;none;0;-1;26;26;0;130000;0;true;true;true;true
3896;Wolf's Scale Male;wolf;false;pet;160;leather;none;0;-1;30;29;0;200000;0;true;true;true;true
3897;Wof's Bronze Armor;wolf;false;pet;160;leather;none;0;-1;33;31;0;260000;0;true;true;true;true
3898;Wolf's Plate Mail;wolf;false;pet;160;leather;none;0;-1;37;33;0;330000;0;true;true;true;true
3899;Wolf's Steel Armor;wolf;false;pet;160;leather;none;0;-1;40;36;0;420000;0;true;true;true;true
3900;Wolf's Luxury Plate;wolf;false;pet;160;leather;none;0;-1;43;38;0;640000;0;true;true;true;true
3901;Wolf's Mithril Armor;wolf;false;pet;160;leather;none;0;-1;47;41;0;940000;0;true;true;true;true
3912;Hatchling's Soft Leather;hatchling;false;pet;160;leather;none;0;-1;26;26;0;200000;0;true;true;true;true
3913;Hatchling's Scale Mail;hatchling;false;pet;160;leather;none;0;-1;29;29;0;310000;0;true;true;true;true
3914;Hatchling's Brigandine;hatchling;false;pet;160;leather;none;0;-1;31;31;0;420000;0;true;true;true;true
3915;Hatchling's Bronze Coat;hatchling;false;pet;160;leather;none;0;-1;33;33;0;570000;0;true;true;true;true
3916;Hatchling's Steel Coat;hatchling;false;pet;160;leather;none;0;-1;36;36;0;760000;0;true;true;true;true
3917;Hatchling's Shadowplate;hatchling;false;pet;160;leather;none;0;-1;38;38;0;1100000;0;true;true;true;true
3918;Hatchling's Mithril Coat;hatchling;false;pet;160;leather;none;0;-1;41;41;0;1600000;0;true;true;true;true
4224;Dream Armor;chest;true;heavy;8920;bronze;none;0;-1;68;0;0;49200;0;true;true;true;true
4225;Dream Stockings;legs;true;heavy;3960;bronze;none;0;-1;43;0;0;30700;0;true;true;true;true
4226;Dream Gloves;gloves;true;none;650;leather;none;0;-1;17;0;0;12300;0;true;true;true;true
4227;Dream Boots;feet;true;none;1310;cloth;none;0;-1;17;0;0;12300;0;true;true;true;true
4228;Ubiquitous Armor;chest;true;heavy;8920;bronze;none;0;-1;68;0;0;49200;0;true;true;true;true
4229;Ubiquitous Stockings;legs;true;heavy;3960;bronze;none;0;-1;43;0;0;30700;0;true;true;true;true
4230;Ubiquitous Gloves;gloves;true;none;650;leather;none;0;-1;17;0;0;12300;0;true;true;true;true
4231;Ubiquitous Boots;feet;true;none;1310;cloth;none;0;-1;17;0;0;12300;0;true;true;true;true
4234;Hatchling's Level 65 Armor;hatchling;false;pet;160;leather;none;0;-1;50;50;0;5628000;0;true;true;true;true
4235;Hatchling's Level 75 Armor;hatchling;false;pet;160;leather;none;0;-1;58;58;0;19073000;0;true;true;true;true
4236;Gara Item;chest;false;light;160;leather;none;0;-1;58;58;0;19073000;0;true;true;true;true
5170;Mithril Panzer Coat;strider;false;pet;160;leather;none;0;-1;41;41;0;1600000;0;true;true;true;true
5171;Brigadine Panzer Coat;strider;false;pet;160;leather;none;0;-1;44;44;0;2300000;0;true;true;true;true
5172;Draconic Panzer Coat;strider;false;pet;160;leather;none;0;-1;46;46;0;3400000;0;true;true;true;true
5173;Blood Panzer Coat;strider;false;pet;160;leather;none;0;-1;49;49;0;4900000;0;true;true;true;true
5174;Ophidian Panzer Coat;strider;false;pet;160;leather;none;0;-1;52;52;0;7300000;0;true;true;true;true
5175;Inferno Panzer Coat;strider;false;pet;160;leather;none;0;-1;54;54;0;10000000;0;true;true;true;true
5182;Hatchling's Gorgon Coat;hatchling;false;pet;160;leather;none;0;-1;44;44;0;2300000;0;true;true;true;true
5183;Hatchling's Ophidian Plate;hatchling;false;pet;160;leather;none;0;-1;46;46;0;3400000;0;true;true;true;true
5184;Hatchling's Crimson Plate;hatchling;false;pet;160;leather;none;0;-1;49;49;0;4900000;0;true;true;true;true
5185;Hatchling's Draconic Plate;hatchling;false;pet;160;leather;none;0;-1;52;52;0;7300000;0;true;true;true;true
5186;Hatchling's Inferno Plate;hatchling;false;pet;160;leather;none;0;-1;54;54;0;10000000;0;true;true;true;true
5216;Wolf Level 75 Armor;wolf;false;pet;160;leather;none;0;-1;71;58;0;938705;0;true;true;true;true
5287;Sealed Dark Crystal breastplate;chest;true;heavy;7700;crystal;a;0;-1;171;0;0;4630000;370;true;true;true;true
5288;Sealed Dark Crystal Gaiters;legs;true;heavy;3320;crystal;a;0;-1;107;0;0;2890000;231;true;true;true;true
5289;Sealed Dark Crystal Helmet;head;true;none;570;crystal;a;0;-1;69;0;0;1740000;139;true;true;true;true
5290;Sealed Dark Crystal Gloves;gloves;true;none;580;leather;a;0;-1;46;0;0;1160000;93;true;true;true;true
5291;Sealed Dark Crystal Boots;feet;true;none;1110;crystal;a;0;-1;46;0;0;1160000;93;true;true;true;true
5293;Sealed Tallum Plate Armor;fullarmor;true;heavy;9780;leather;a;0;-1;278;0;0;6770000;542;true;true;true;true
5294;Sealed Tallum Helmet;head;true;none;570;cloth;a;0;-1;69;0;0;1740000;139;true;true;true;true
5295;Sealed Tallum Gloves;gloves;true;none;580;leather;a;0;-1;46;0;0;1160000;93;true;true;true;true
5296;Sealed Tallum Boots;feet;true;none;1130;blood_steel;a;0;-1;46;0;0;1160000;93;true;true;true;true
5297;Sealed Dark Crystal Leather Armor;chest;true;light;4300;leather;a;0;-1;128;0;0;3470000;278;true;true;true;true
5298;Sealed Dark Crystal Leggings;legs;true;light;1480;leather;a;0;-1;80;0;0;2170000;174;true;true;true;true
5299;Sealed Gloves of The Underworld;gloves;true;none;580;leather;a;0;-1;45;0;0;1070000;86;true;true;true;true
5300;Sealed Boots of The Underworld;feet;true;none;1110;leather;a;0;-1;45;0;0;1070000;86;true;true;true;true
5301;Sealed Tallum Leather Armor;fullarmor;true;light;5400;leather;a;0;-1;209;0;0;5080000;406;true;true;true;true
5302;Sealed Gust Bracer;gloves;true;none;580;leather;a;0;-1;45;0;0;1070000;86;true;true;true;true
5303;Sealed Gust Boots;feet;true;none;1120;blood_steel;a;0;-1;45;0;0;1070000;86;true;true;true;true
5304;Sealed Tallum Tunic;chest;true;magic;1860;leather;a;0;-1;86;0;409;3470000;278;true;true;true;true
5305;Sealed Tallum Stockings;legs;true;magic;920;leather;a;0;-1;53;0;256;2170000;174;true;true;true;true
5306;Sealed Gloves of Black Ore;gloves;true;none;570;leather;a;0;-1;45;0;0;1070000;86;true;true;true;true
5307;Sealed Red Flame Boots;feet;true;none;1120;blood_steel;a;0;-1;45;0;0;1070000;86;true;true;true;true
5308;Sealed Dark Crystal Robe;fullarmor;true;magic;2450;leather;a;0;-1;139;0;665;5080000;406;true;true;true;true
5309;Sealed Phoenix Gloves;gloves;true;none;570;leather;a;0;-1;45;0;0;1070000;86;true;true;true;true
5310;Sealed Phoenix Boots;feet;true;none;1120;blood_steel;a;0;-1;45;0;0;1070000;86;true;true;true;true
5311;Sealed Armor of Nightmare;fullarmor;true;heavy;9580;blood_steel;a;0;-1;293;0;0;10300000;824;true;true;true;true
5312;Sealed Helm of Nightmare;head;true;none;560;leather;a;0;-1;73;0;0;2640000;211;true;true;true;true
5313;Sealed Gauntlets of Nightmare;gloves;true;none;550;leather;a;0;-1;49;0;0;1760000;141;true;true;true;true
5314;Sealed Boots of Nightmare;feet;true;none;1110;leather;a;0;-1;49;0;0;1760000;141;true;true;true;true
5316;Sealed Majestic Plate Armor;fullarmor;true;heavy;9200;leather;a;0;-1;293;0;0;10300000;824;true;true;true;true
5317;Sealed Majestic Circlet;head;true;none;550;leather;a;0;-1;73;0;0;2640000;211;true;true;true;true
5318;Sealed Majestic Gauntlets;gloves;true;none;540;leather;a;0;-1;49;0;0;1760000;141;true;true;true;true
5319;Sealed Majestic Boots;feet;true;none;1110;blood_steel;a;0;-1;49;0;0;1760000;141;true;true;true;true
5320;Sealed Leather Armor of Nightmare;fullarmor;true;light;5300;leather;a;0;-1;220;0;0;7730000;618;true;true;true;true
5321;Sealed Dark Legion Gloves;gloves;true;none;560;leather;a;0;-1;48;0;0;1630000;130;true;true;true;true
5322;Sealed Dark Legion Boots;feet;true;none;1120;leather;a;0;-1;48;0;0;1630000;130;true;true;true;true
5323;Sealed Majestic Leather Armor;fullarmor;true;light;5350;leather;a;0;-1;220;0;0;7730000;618;true;true;true;true
5324;Sealed Gloves of Phantom;gloves;true;none;560;leather;a;0;-1;48;0;0;1630000;130;true;true;true;true
5325;Sealed Boots of Phantom;feet;true;none;1120;oriharukon;a;0;-1;48;0;0;1630000;130;true;true;true;true
5326;Sealed Nightmare Robe;fullarmor;true;magic;2300;leather;a;0;-1;147;0;718;7730000;618;true;true;true;true
5327;Sealed Cerberus Gloves;gloves;true;none;540;leather;a;0;-1;48;0;0;1630000;130;true;true;true;true
5328;Sealed Cerberus Boots;feet;true;none;1120;damascus;a;0;-1;48;0;0;1630000;130;true;true;true;true
5329;Sealed Majestic Robe;fullarmor;true;magic;2330;leather;a;0;-1;147;0;718;7730000;618;true;true;true;true
5330;Sealed Dasparion's Gloves;gloves;true;none;550;leather;a;0;-1;48;0;0;1630000;130;true;true;true;true
5331;Sealed Dasparion's Boots;feet;true;none;1100;leather;a;0;-1;48;0;0;1630000;130;true;true;true;true
5576;Sound Test Boots;feet;false;none;50;cloth;none;0;-1;0;0;0;0;0;true;true;true;true
5590;Squeaking Shoes;feet;false;none;50;cloth;none;0;-1;0;0;0;350000;0;true;true;true;true
5709;Sealed Zubei's Gauntlets;gloves;true;none;590;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5710;Zubei's Gauntlets - Heavy Armor;gloves;true;none;590;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5711;Zubei's Gauntlets - Light Armor;gloves;true;none;590;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5712;Zubei's Gauntlets - Robe;gloves;true;none;590;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5713;Sealed Avadon Gloves;gloves;true;none;590;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5714;Avadon Gloves - Heavy Armor;gloves;true;none;590;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5715;Avadon Gloves - Light Armor;gloves;true;none;590;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5716;Avadon Gloves - Robe;gloves;true;none;590;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5717;Sealed Blue Wolf Gloves;gloves;true;none;590;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5718;Blue Wolf Gloves - Heavy Armor;gloves;true;none;590;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5719;Blue Wolf Gloves - Light Armor;gloves;true;none;590;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5720;Blue Wolf Gloves - Robe;gloves;true;none;590;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5721;Sealed Doom Gloves;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5722;Doom Gloves - Heavy Armor;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5723;Doom Gloves - Light Armor;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5724;Doom Gloves - Robe;gloves;true;none;580;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5725;Sealed Zubei's Boots;feet;true;none;1180;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5726;Zubei's Boots - Heavy Armor;feet;true;none;1180;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5727;Zubei's Boots - Light Armor;feet;true;none;1180;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5728;Zubei's Boots - Robe;feet;true;none;1180;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5729;Sealed Avadon Boots;feet;true;none;1180;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5730;Avadon Boots - Heavy Armor;feet;true;none;1180;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5731;Avadon Boots - Light Armor;feet;true;none;1180;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5732;Avadon Boots - Robe;feet;true;none;1180;mithril;b;0;-1;41;0;0;519000;69;true;true;true;true
5733;Sealed Blue Wolf Boots;feet;true;none;1130;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5734;Blue Wolf Boots - Heavy Armor;feet;true;none;1130;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5735;Blue Wolf Boots - Light Armor;feet;true;none;1130;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5736;Blue Wolf Boots - Robe;feet;true;none;1130;leather;b;0;-1;44;0;0;804000;107;true;true;true;true
5737;Sealed Boots of Doom;feet;true;none;1130;mithril;b;0;-1;44;0;0;804000;107;true;true;true;true
5738;Doom Boots - Heavy Armor;feet;true;none;1130;mithril;b;0;-1;44;0;0;804000;107;true;true;true;true
5739;Doom Boots - Light Armor;feet;true;none;1130;mithril;b;0;-1;44;0;0;804000;107;true;true;true;true
5740;Doom Boots - Robe;feet;true;none;1130;mithril;b;0;-1;44;0;0;804000;107;true;true;true;true
5765;Dark Crystal Gloves - Heavy Armor;gloves;true;none;580;leather;a;0;-1;46;0;0;1160000;93;true;true;true;true
5766;Dark Crystal Gloves - Light Armor;gloves;true;none;580;leather;a;0;-1;46;0;0;1160000;93;true;true;true;true
5767;Dark Crystal Gloves - Robe;gloves;true;none;580;leather;a;0;-1;46;0;0;1160000;93;true;true;true;true
5768;Tallum Gloves - Heavy Armor;gloves;true;none;580;leather;a;0;-1;46;0;0;1160000;93;true;true;true;true
5769;Tallum Gloves - Light Armor;gloves;true;none;580;leather;a;0;-1;46;0;0;1160000;93;true;true;true;true
5770;Tallum Gloves - Robe;gloves;true;none;580;leather;a;0;-1;46;0;0;1160000;93;true;true;true;true
5771;Gauntlets of Nightmare - Heavy Armor;gloves;true;none;550;leather;a;0;-1;49;0;0;1760000;141;true;true;true;true
