4894;Demon's Staff - Magic Poison;lrhand;true;990;3;3;wood;c;152;20;bigblunt;4;4.00000;0;0;0;325;0;111;-1;6130000;2452;true;true;true;true
4895;Demon's Staff - Magic Weakness;lrhand;true;990;3;3;wood;c;152;20;bigblunt;4;4.00000;0;0;0;325;0;111;-1;6130000;2452;true;true;true;true
4896;Demon's Staff - Magic Chaos;lrhand;true;990;3;3;wood;c;152;20;bigblunt;4;4.00000;0;0;0;325;0;111;-1;6130000;2452;true;true;true;true
4897;Sprite's Staff - Magic Regeneration;lrhand;true;960;1;1;wood;b;170;20;bigblunt;4;4.00000;0;0;0;325;0;122;-1;8680000;1157;true;true;true;true
4898;Sprite's Staff - Mental Shield;lrhand;true;960;1;1;wood;b;170;20;bigblunt;4;4.00000;0;0;0;325;0;122;-1;8680000;1157;true;true;true;true
4899;Sprite's Staff - Magic Hold;lrhand;true;960;1;1;wood;b;170;20;bigblunt;4;4.00000;0;0;0;325;0;122;-1;8680000;1157;true;true;true;true
4900;Staff of Evil Spirits - Magic Focus;lrhand;true;930;1;1;wood;b;189;20;bigblunt;4;4.00000;0;0;0;325;0;132;-1;13100000;1746;true;true;true;true
4901;Staff of Evil Spirits - Blessed Body;lrhand;true;930;1;1;wood;b;189;20;bigblunt;4;4.00000;0;0;0;325;0;132;-1;13100000;1746;true;true;true;true
4902;Staff of Evil Spirits - Magic Poison;lrhand;true;930;1;1;wood;b;189;20;bigblunt;4;4.00000;0;0;0;325;0;132;-1;13100000;1746;true;true;true;true
4903;Dasparion's Staff;lrhand;true;920;1;1;adamantaite;a;207;20;bigblunt;4;4.00000;0;0;0;325;0;143;-1;18300000;1464;true;true;true;true
4904;Dasparion's Staff;lrhand;true;920;1;1;adamantaite;a;207;20;bigblunt;4;4.00000;0;0;0;325;0;143;-1;18300000;1464;true;true;true;true
4905;Dasparion's Staff;lrhand;true;920;1;1;adamantaite;a;207;20;bigblunt;4;4.00000;0;0;0;325;0;143;-1;18300000;1464;true;true;true;true
5127;Dailaon Knife;rhand;false;300;2;2;steel;d;5;5;dagger;12;-3.00000;0;0;0;433;0;5;-1;409000;743;true;true;true;true
5128;Crokian Blade;rhand;true;300;2;2;steel;d;5;5;dagger;12;-3.00000;0;0;0;433;0;5;-1;409000;743;true;true;true;true
5129;Doll Knife;lrhand;false;300;2;2;steel;d;200;10;dual;8;0.00000;0;0;0;325;0;6;-1;409000;743;true;true;true;true
5130;Nos Sword;rhand;true;300;2;2;steel;d;5;5;dagger;12;-3.00000;0;0;0;433;0;5;-1;409000;743;true;true;true;true
5131;Parhit Staff;rhand;true;300;2;2;steel;d;5;5;dagger;12;-3.00000;0;0;0;433;0;5;-1;409000;743;true;true;true;true
5132;Giant Trident;rhand;true;300;2;2;steel;d;5;5;dagger;12;-3.00000;0;0;0;433;0;5;-1;409000;743;true;true;true;true
5133;Chrono Unitus;lrhand;false;0;0;0;steel;none;1;5;dualfist;4;4.00000;0;0;0;325;0;1;-1;0;0;true;false;true;true
5176;Serpentine Spike;strider;false;100;1;1;steel;none;17;10;pet;8;0.00000;0;0;0;277;0;21;-1;1600000;0;true;true;true;true
5177;Drake Horn;strider;false;100;1;1;steel;none;19;10;pet;8;0.00000;0;0;0;277;0;24;-1;2300000;0;true;true;true;true
5178;Assult Alicorn;strider;false;100;1;1;steel;none;21;10;pet;8;0.00000;0;0;0;277;0;27;-1;3400000;0;true;true;true;true
5179;Draconic Slicer;strider;false;100;1;1;steel;none;23;10;pet;8;0.00000;0;0;0;277;0;30;-1;4900000;0;true;true;true;true
5180;Ohpdian Lance;strider;false;100;1;1;steel;none;25;10;pet;8;0.00000;0;0;0;277;0;34;-1;7300000;0;true;true;true;true
5181;Diamond Drill;strider;false;100;1;1;steel;none;27;10;pet;8;0.00000;0;0;0;277;0;37;-1;10000000;0;true;true;true;true
5187;Serpentine Grinder;hatchling;false;100;1;1;steel;none;19;10;pet;8;0.00000;0;0;0;277;0;24;-1;2300000;0;true;true;true;true
5188;Fang of Dahak;hatchling;false;100;1;1;steel;none;21;10;pet;8;0.00000;0;0;0;277;0;27;-1;3400000;0;true;true;true;true
5189;Crimson Blood Fang;hatchling;false;100;1;1;steel;none;23;10;pet;8;0.00000;0;0;0;277;0;30;-1;4900000;0;true;true;true;true
5190;Draconic Chopper;hatchling;false;100;1;1;steel;none;25;10;pet;8;0.00000;0;0;0;277;0;34;-1;7300000;0;true;true;true;true
5191;Diabolic Grinder;hatchling;false;100;1;1;steel;none;27;10;pet;8;0.00000;0;0;0;277;0;37;-1;10000000;0;true;true;true;true
5217;Wolf Level 75 Weapon;wolf;false;100;1;1;steel;none;194;10;pet;8;0.00000;0;0;0;277;0;136;-1;61084;0;true;true;true;true
5233;Keshanberk*Keshanberk;lrhand;true;2080;1;1;fine_steel;a;259;10;dual;8;0.00000;0;0;0;325;0;107;-1;18300000;1464;true;true;true;true
5284;Zweihander;lrhand;false;1530;2;2;bronze;none;38;10;bigsword;8;0.00000;0;0;0;325;0;21;-1;187999;0;true;true;true;true
5285;Heavy Sword;lrhand;true;1520;2;2;steel;d;49;10;bigsword;8;0.00000;0;0;0;325;0;26;-1;315000;743;true;true;true;true
5286;Berserker Blade;lrhand;true;1380;3;3;oriharukon;c;190;10;bigsword;8;0.00000;0;0;0;325;0;83;-1;4713500;2452;true;true;true;true
5292;Sealed Dark Crystal Shield;lhand;true;1190;0;0;crystal;a;0;0;none;0;0.00000;-8;243;20;0;0;0;-1;1220000;97;true;true;true;true
5315;Sealed Shield of Nightmare;lhand;true;1180;0;0;leather;a;0;0;none;0;0.00000;-8;256;20;0;0;0;-1;1850000;148;true;true;true;true
5596;Dasparion's Staff - Mana Up;lrhand;true;920;1;1;adamantaite;a;207;20;bigblunt;4;4.00000;0;0;0;325;0;143;-1;18300000;1464;true;true;true;true
5597;Dasparion's Staff - Conversion;lrhand;true;920;1;1;adamantaite;a;207;20;bigblunt;4;4.00000;0;0;0;325;0;143;-1;18300000;1464;true;true;true;true
5598;Dasparion's Staff - Acumen;lrhand;true;920;1;1;adamantaite;a;207;20;bigblunt;4;4.00000;0;0;0;325;0;143;-1;18300000;1464;true;true;true;true
5599;Meteor Shower - Focus;rhand;true;1600;1;1;fine_steel;a;213;20;blunt;4;4.00000;0;0;0;379;0;107;-1;18300000;1464;true;true;true;true
5600;Meteor Shower - Critical Bleed;rhand;true;1600;1;1;fine_steel;a;213;20;blunt;4;4.00000;0;0;0;379;0;107;-1;18300000;1464;true;true;true;true
5601;Meteor Shower - Rsk. Haste;rhand;true;1600;1;1;fine_steel;a;213;20;blunt;4;4.00000;0;0;0;379;0;107;-1;18300000;1464;true;true;true;true
5602;Elysian - Health;rhand;true;1580;1;1;oriharukon;a;232;20;blunt;4;4.00000;0;0;0;379;0;114;-1;27000000;2160;true;true;true;true
5603;Elysian - Anger;rhand;true;1580;1;1;oriharukon;a;232;20;blunt;4;4.00000;0;0;0;379;0;114;-1;27000000;2160;true;true;true;true
5604;Elysian - Critical Drain;rhand;true;1580;1;1;oriharukon;a;232;20;blunt;4;4.00000;0;0;0;379;0;114;-1;27000000;2160;true;true;true;true
5605;Branch of The Mother Tree - Conversion;lrhand;true;900;1;1;wood;a;226;20;bigblunt;4;4.00000;0;0;0;325;0;152;-1;27000000;2160;true;true;true;true
5606;Branch of The Mother Tree - Magic Damage;lrhand;true;900;1;1;wood;a;226;20;bigblunt;4;4.00000;0;0;0;325;0;152;-1;27000000;2160;true;true;true;true
5607;Branch of The Mother Tree - Acumen;lrhand;true;900;1;1;wood;a;226;20;bigblunt;4;4.00000;0;0;0;325;0;152;-1;27000000;2160;true;true;true;true
5608;Carnage Bow - Light;lrhand;true;500;2;1;damascus;a;440;5;bow;12;-3.00000;0;0;0;293;9;107;-1;18300000;1464;true;true;true;true
5609;Carnage Bow - Critical Bleed;lrhand;true;1670;2;1;damascus;a;440;5;bow;12;-3.00000;0;0;0;293;9;107;-1;18300000;1464;true;true;true;true
5610;Carnage Bow - Mana Up;lrhand;true;1670;2;1;damascus;a;440;5;bow;12;-3.00000;0;0;0;293;9;107;-1;18300000;1464;true;true;true;true
5611;Soul Bow - Cheap Shot;lrhand;true;1660;2;1;oriharukon;a;528;5;bow;12;-3.00000;0;0;0;227;10;125;-1;27000000;2160;true;true;true;true
5612;Soul Bow - Quick Recovery;lrhand;true;1660;2;1;oriharukon;a;528;5;bow;12;-3.00000;0;0;0;227;10;125;-1;27000000;2160;true;true;true;true
5613;Soul Bow - Critical Poison;lrhand;true;1660;2;1;oriharukon;a;528;5;bow;12;-3.00000;0;0;0;227;10;125;-1;27000000;2160;true;true;true;true
5614;Bloody Orchid - Focus;rhand;true;960;1;1;blood_steel;a;186;5;dagger;12;-3.00000;0;0;0;433;0;107;-1;18300000;1464;true;true;true;true
5615;Bloody Orchid - Back Blow;rhand;true;960;1;1;blood_steel;a;186;5;dagger;12;-3.00000;0;0;0;433;0;107;-1;18300000;1464;true;true;true;true
5616;Bloody Orchid - Critical Bleed;rhand;true;960;1;1;blood_steel;a;186;5;dagger;12;-3.00000;0;0;0;433;0;107;-1;18300000;1464;true;true;true;true
5617;Soul Separator - Guidance;rhand;true;950;1;1;oriharukon;a;203;5;dagger;12;-3.00000;0;0;0;433;0;114;-1;27000000;2160;true;true;true;true
5618;Soul Separator - Critical Damage;rhand;true;950;1;1;oriharukon;a;203;5;dagger;12;-3.00000;0;0;0;433;0;114;-1;27000000;2160;true;true;true;true
5619;Soul Separator - Rsk. Haste;rhand;true;950;1;1;oriharukon;a;203;5;dagger;12;-3.00000;0;0;0;433;0;114;-1;27000000;2160;true;true;true;true
5620;Blood Tornado - Haste;lrhand;true;1370;1;1;blood_steel;a;259;5;dualfist;4;4.00000;0;0;0;325;0;107;-1;18300000;1464;true;true;true;true
5621;Blood Tornado - Focus;lrhand;true;1370;1;1;blood_steel;a;259;5;dualfist;4;4.00000;0;0;0;325;0;107;-1;18300000;1464;true;true;true;true
5622;Blood Tornado - Anger;lrhand;true;1370;1;1;blood_steel;a;259;5;dualfist;4;4.00000;0;0;0;325;0;107;-1;18300000;1464;true;true;true;true
5623;Dragon Grinder - Rsk. Evasion;lrhand;true;1350;1;1;adamantaite;a;282;5;dualfist;4;4.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5624;Dragon Grinder - Guidance;lrhand;true;1350;1;1;adamantaite;a;282;5;dualfist;4;4.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5625;Dragon Grinder - Health;lrhand;true;1350;1;1;adamantaite;a;282;5;dualfist;4;4.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5626;Halberd - Haste;lrhand;true;1900;1;1;oriharukon;a;213;10;pole;8;-3.00000;0;0;0;325;0;107;-1;18300000;1464;true;true;true;true
5627;Halberd - Critical Stun;lrhand;true;1900;1;1;oriharukon;a;213;10;pole;8;-3.00000;0;0;0;325;0;107;-1;18300000;1464;true;true;true;true
5628;Halberd - Wide Blow;lrhand;true;1900;1;1;oriharukon;a;213;10;pole;8;-3.00000;0;0;0;325;0;107;-1;18300000;1464;true;true;true;true
5629;Orcish Halberd;lrhand;true;1880;1;1;blood_steel;a;219;10;pole;8;-3.00000;0;0;0;325;0;109;-1;21300000;1704;true;true;true;true
5630;Orcish Halberd;lrhand;true;1880;1;1;blood_steel;a;219;10;pole;8;-3.00000;0;0;0;325;0;109;-1;21300000;1704;true;true;true;true
5631;Orcish Halberd;lrhand;true;1880;1;1;blood_steel;a;219;10;pole;8;-3.00000;0;0;0;325;0;109;-1;21300000;1704;true;true;true;true
5632;Tallum Glaive - Guidance;lrhand;true;1840;1;1;chrysolite;a;232;10;pole;8;-3.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5633;Tallum Glaive - Health;lrhand;true;1840;1;1;chrysolite;a;232;10;pole;8;-3.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5634;Tallum Glaive - Wide Blow;lrhand;true;1840;1;1;chrysolite;a;232;10;pole;8;-3.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5635;Tallum Blade - Critical Poison;rhand;true;1330;1;1;adamantaite;a;213;10;sword;8;0.00000;0;0;0;379;0;107;-1;18300000;1464;true;true;true;true
5636;Tallum Blade - Haste;rhand;true;1330;1;1;adamantaite;a;213;10;sword;8;0.00000;0;0;0;379;0;107;-1;18300000;1464;true;true;true;true
5637;Tallum Blade - Anger;rhand;true;1330;1;1;adamantaite;a;213;10;sword;8;0.00000;0;0;0;379;0;107;-1;18300000;1464;true;true;true;true
5638;Elemental Sword - Magic Power;rhand;true;830;1;1;mithril;a;170;10;sword;8;0.00000;0;0;0;379;0;143;-1;18300000;1464;true;true;true;true
5639;Elemental Sword - Magic Paralyze;rhand;true;830;1;1;mithril;a;170;10;sword;8;0.00000;0;0;0;379;0;143;-1;18300000;1464;true;true;true;true
5640;Elemental Sword - Empower;rhand;true;830;1;1;mithril;a;170;10;sword;8;0.00000;0;0;0;379;0;143;-1;18300000;1464;true;true;true;true
5641;Sword of Miracles - Magic Power;rhand;true;840;1;1;adamantaite;a;186;10;sword;8;0.00000;0;0;0;379;0;152;-1;27000000;2160;true;true;true;true
5642;Sword of Miracles - Magic Silence;rhand;true;840;1;1;adamantaite;a;186;10;sword;8;0.00000;0;0;0;379;0;152;-1;27000000;2160;true;true;true;true
5643;Sword of Miracles - Acumen;rhand;true;840;1;1;adamantaite;a;186;10;sword;8;0.00000;0;0;0;379;0;152;-1;27000000;2160;true;true;true;true
5644;Dragon Slayer - Health;lrhand;true;1840;1;1;bone;a;282;10;bigsword;8;0.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5645;Dragon Slayer - Critical Bleed;lrhand;true;1840;1;1;bone;a;282;10;bigsword;8;0.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5646;Dragon Slayer - Critical Drain;lrhand;true;1840;1;1;bone;a;282;10;bigsword;8;0.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5647;Dark Legion's Edge - Critical Damage;rhand;true;1320;1;1;fine_steel;a;232;10;sword;8;0.00000;0;0;0;379;0;114;-1;27000000;2160;true;true;true;true
5648;Dark Legion's Edge - Health;rhand;true;1320;1;1;fine_steel;a;232;10;sword;8;0.00000;0;0;0;379;0;114;-1;27000000;2160;true;true;true;true
5649;Dark Legion's Edge - Rsk. Focus;rhand;true;1320;1;1;fine_steel;a;232;10;sword;8;0.00000;0;0;0;379;0;114;-1;27000000;2160;true;true;true;true
5704;Keshanberk*Keshanberk;lrhand;true;2080;1;1;fine_steel;a;259;10;dual;8;0.00000;0;0;0;325;0;107;-1;18300000;1464;true;true;true;true
5705;Keshanberk*Damascus;lrhand;true;2080;1;1;fine_steel;a;275;10;dual;8;0.00000;0;0;0;325;0;112;-1;24100000;1928;true;true;true;true
5706;Damascus*Damascus;lrhand;true;2080;1;1;fine_steel;a;282;10;dual;8;0.00000;0;0;0;325;0;114;-1;27000000;2160;true;true;true;true
5791;Tomb Guard A;lrhand;true;2180;2;2;fine_steel;d;78;10;bigsword;8;0.00000;0;0;0;325;0;39;-1;967000;0;true;true;true;true
5792;Tomb Guard B;lrhand;true;2180;2;2;fine_steel;d;78;10;bigsword;8;0.00000;0;0;0;325;0;39;-1;967000;0;true;true;true;true
5793;Tomb Savant A;rhand;true;1380;3;3;oriharukon;c;156;10;sword;8;0.00000;0;0;0;379;0;83;-1;6130000;0;true;true;true;true
5794;Tomb Savant B;rhand;true;1380;3;3;oriharukon;c;156;10;sword;8;0.00000;0;0;0;379;0;83;-1;6130000;0;true;true;true;true
5795;Tomb Guard A;lrhand;true;2180;2;2;fine_steel;d;78;10;bigsword;8;0.00000;0;0;0;325;0;39;-1;967000;0;true;true;true;true
5796;Tomb Guard B;lrhand;true;2180;2;2;fine_steel;d;78;10;bigsword;8;0.00000;0;0;0;325;0;39;-1;967000;0;true;true;true;true
5797;Tomb Savant A;rhand;true;1380;3;3;oriharukon;c;156;10;sword;8;0.00000;0;0;0;379;0;83;-1;6130000;0;true;true;true;true
5798;Tomb Savant B;rhand;true;1380;3;3;oriharukon;c;156;10;sword;8;0.00000;0;0;0;379;0;83;-1;6130000;0;true;true;true;true
5799;Nephilim Lord;lhand;true;1320;0;0;leather;d;0;0;none;0;0.00000;-8;142;20;0;0;0;-1;78400;0;true;true;true;true
5800;Nephilim Lord;rhand;true;1380;3;3;oriharukon;c;156;10;sword;8;0.00000;0;0;0;379;0;83;-1;6130000;0;true;true;true;true
5801;Dusk;rhand;true;1380;3;3;oriharukon;c;156;10;sword;8;0.00000;0;0;0;379;0;83;-1;6130000;0;true;true;true;true
5802;Dawn;lhand;true;1380;3;3;oriharukon;c;156;10;sword;8;0.00000;0;0;0;379;0;83;-1;6130000;0;true;true;true;true
5817;Chrono Campana;lrhand;false;0;0;0;steel;none;1;10;pole;8;-3.00000;0;0;0;325;0;1;-1;0;0;true;false;true;true
6307;Sword of Limit - Guidance;rhand;true;1400;3;3;fine_steel;c;139;10;sword;8;0.00000;0;0;0;379;0;76;-1;4300000;1720;true;true;true;true
6308;Sword of Limit - Critical Drain;rhand;true;1400;3;3;fine_steel;c;139;10;sword;8;0.00000;0;0;0;379;0;76;-1;4300000;1720;true;true;true;true
6309;Sword of Limit - Health;rhand;true;1400;3;3;fine_steel;c;139;10;sword;8;0.00000;0;0;0;379;0;76;-1;4300000;1720;true;true;true;true
6310;Sword of Whispering Death - Empower;rhand;true;920;3;3;fine_steel;c;111;10;sword;8;0.00000;0;0;0;379;0;101;-1;4300000;1720;true;true;true;true
6311;Sword of Whispering Death - Magic Power;rhand;true;920;3;3;fine_steel;c;111;10;sword;8;0.00000;0;0;0;379;0;101;-1;4300000;1720;true;true;true;true
6312;Sword of Whispering Death - Magic Silence;rhand;true;920;3;3;fine_steel;c;111;10;sword;8;0.00000;0;0;0;379;0;101;-1;4300000;1720;true;true;true;true
6313;Homunkulus's Sword - Acumen;rhand;true;950;3;3;blood_steel;c;111;10;sword;8;0.00000;0;0;0;379;0;101;-1;4300000;1720;true;true;true;true
6314;Homunkulus's Sword - Conversion;rhand;true;950;3;3;blood_steel;c;111;10;sword;8;0.00000;0;0;0;379;0;101;-1;4300000;1720;true;true;true;true
6315;Homunkulus's Sword - Magic Paralyze;rhand;true;950;3;3;blood_steel;c;111;10;sword;8;0.00000;0;0;0;379;0;101;-1;4300000;1720;true;true;true;true
6347;Berserker Blade - Focus;lrhand;true;1380;3;3;oriharukon;c;190;10;bigsword;8;0.00000;0;0;0;325;0;83;-1;6130000;2452;true;true;true;true
6348;Berserker Blade - Critical Damage;lrhand;true;1380;3;3;oriharukon;c;190;10;bigsword;8;0.00000;0;0;0;325;0;83;-1;6130000;2452;true;true;true;true
6349;Berserker Blade - Haste;lrhand;true;1380;3;3;oriharukon;c;190;10;bigsword;8;0.00000;0;0;0;325;0;83;-1;6130000;2452;true;true;true;true
6354;Falchion - for Beginners;rhand;false;1530;2;2;bronze;none;31;10;sword;8;0.00000;0;0;0;379;0;21;-1;0;0;false;false;false;false
6355;Mage Staff - for Beginners;lrhand;false;1050;2;2;wood;none;30;20;bigblunt;4;4.00000;0;0;0;325;0;28;-1;0;0;false;false;false;false
6356;Dark Elven Dagger - Rsk. Haste;rhand;true;1050;2;2;fine_steel;c;94;5;dagger;12;-3.00000;0;0;0;433;0;61;-1;2290000;916;true;true;true;true
6357;Stiletto - Rsk. Haste;rhand;true;1030;2;2;fine_steel;c;107;5;dagger;12;-3.00000;0;0;0;433;0;68;-1;2870000;1148;true;true;true;true
6358;Crystal Dagger - Critical Damage;rhand;true;1000;3;3;crystal;c;136;5;dagger;12;-3.00000;0;0;0;433;0;83;-1;6130000;2452;true;true;true;true
6359;Demon Dagger - Critical Damage;rhand;true;970;1;1;blood_steel;b;170;5;dagger;12;-3.00000;0;0;0;433;0;99;-1;13100000;1746;true;true;true;true
6364;Forgotten Blade;rhand;true;1300;1;1;adamantaite;s;281;10;sword;8;0.00000;0;0;0;379;0;132;-1;48800000;2440;true;true;true;true
6365;Basalt Battlehammer;rhand;true;1570;1;1;adamantaite;s;281;20;blunt;4;4.00000;0;0;0;379;0;132;-1;48800000;2440;true;true;true;true
6366;Imperial Staff;lrhand;true;910;1;1;adamantaite;s;274;20;bigblunt;4;4.00000;0;0;0;325;0;175;-1;48800000;2440;true;true;true;true
6367;Angel Slayer;rhand;true;950;1;1;adamantaite;s;246;5;dagger;12;-3.00000;0;0;0;433;0;132;-1;48800000;2440;true;true;true;true
6368;Shining Bow;lrhand;true;1650;1;1;adamantaite;s;581;5;bow;12;-3.00000;0;0;0;293;11;132;-1;48800000;2440;true;true;true;true
6369;Dragon Hunter Axe;lrhand;true;1820;1;1;adamantaite;s;342;20;bigblunt;4;4.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6370;Saint Spear;lrhand;true;1800;1;1;adamantaite;s;281;10;pole;8;-3.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6371;Demon Splinter;lrhand;true;1350;1;1;adamantaite;s;342;5;dualfist;4;4.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6372;Heaven's Divider;lrhand;true;1380;1;1;adamantaite;s;342;10;bigsword;8;0.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6377;Imperial Crusader Shield;lhand;true;1170;0;0;bone;s;0;0;none;0;0.00000;-8;290;20;0;0;0;-1;3760000;188;true;true;true;true
6529;Baby Duck Rod;lrhand;false;1000;0;0;bone;none;1;1;rod;0;-3.00000;0;0;0;325;0;1;-1;30000;0;true;true;true;true
6530;Albatross Rod;lrhand;false;1000;0;0;bone;d;1;1;rod;0;-3.00000;0;0;0;325;0;1;-1;100000;0;true;true;true;true
6531;Pelican Rod;lrhand;false;1000;0;0;bone;c;1;1;rod;0;-3.00000;0;0;0;325;0;1;-1;400000;0;true;true;true;true
6532;KingFisher Rod;lrhand;false;1000;0;0;bone;b;1;1;rod;0;-3.00000;0;0;0;325;0;1;-1;1200000;0;true;true;true;true
6533;Cygnus Pole;lrhand;false;1000;0;0;bone;a;1;1;rod;0;-3.00000;0;0;0;325;0;1;-1;4000000;0;true;true;true;true
6534;Triton Pole;lrhand;false;1000;0;0;bone;s;1;1;rod;0;-3.00000;0;0;0;325;0;1;-1;10000000;0;true;true;true;true
6579;Arcana Mace;rhand;true;1300;1;1;adamantaite;s;225;20;blunt;4;4.00000;0;0;0;379;0;175;-1;48800000;2440;true;true;true;true
6580;Tallum Blade*Dark Legion's Edge;lrhand;true;2080;1;1;adamantaite;s;342;10;dual;8;0.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6581;Forgotten Blade - Haste;rhand;true;1300;1;1;adamantaite;s;281;10;sword;8;0.00000;0;0;0;379;0;132;-1;48800000;2440;true;true;true;true
6582;Forgotten Blade - Health;rhand;true;1300;1;1;adamantaite;s;281;10;sword;8;0.00000;0;0;0;379;0;132;-1;48800000;2440;true;true;true;true
6583;Forgotten Blade - Focus;rhand;true;1300;1;1;adamantaite;s;281;10;sword;8;0.00000;0;0;0;379;0;132;-1;48800000;2440;true;true;true;true
6584;Basalt Battlehammer - HP Drain;rhand;true;1570;1;1;adamantaite;s;281;20;blunt;4;4.00000;0;0;0;379;0;132;-1;48800000;2440;true;true;true;true
6585;Basalt Battlehammer - Health;rhand;true;1570;1;1;adamantaite;s;281;20;blunt;4;4.00000;0;0;0;379;0;132;-1;48800000;2440;true;true;true;true
6586;Basalt Battlehammer - HP Regeneration;rhand;true;1570;1;1;adamantaite;s;281;20;blunt;4;4.00000;0;0;0;379;0;132;-1;48800000;2440;true;true;true;true
6587;Imperial Staff - Empower;lrhand;true;910;1;1;adamantaite;s;274;20;bigblunt;4;4.00000;0;0;0;325;0;175;-1;48800000;2440;true;true;true;true
6588;Imperial Staff - MP Regeneration;lrhand;true;910;1;1;adamantaite;s;274;20;bigblunt;4;4.00000;0;0;0;325;0;175;-1;48800000;2440;true;true;true;true
6589;Imperial Staff - Magic Hold;lrhand;true;910;1;1;adamantaite;s;274;20;bigblunt;4;4.00000;0;0;0;325;0;175;-1;48800000;2440;true;true;true;true
6590;Angel Slayer - Critical Damage;rhand;true;950;1;1;adamantaite;s;246;5;dagger;12;-3.00000;0;0;0;433;0;132;-1;48800000;2440;true;true;true;true
6591;Angel Slayer - HP Drain;rhand;true;950;1;1;adamantaite;s;246;5;dagger;12;-3.00000;0;0;0;433;0;132;-1;48800000;2440;true;true;true;true
6592;Angel Slayer - Haste;rhand;true;950;1;1;adamantaite;s;246;5;dagger;12;-3.00000;0;0;0;433;0;132;-1;48800000;2440;true;true;true;true
6593;Shining Bow - Cheap Shot;lrhand;true;1650;1;1;adamantaite;s;581;5;bow;12;-3.00000;0;0;0;293;11;132;-1;48800000;2440;true;true;true;true
6594;Shining Bow - Focus;lrhand;true;1650;1;1;adamantaite;s;581;5;bow;12;-3.00000;0;0;0;293;11;132;-1;48800000;2440;true;true;true;true
6595;Shining Bow - Critical Slow;lrhand;true;1650;1;1;adamantaite;s;581;5;bow;12;-3.00000;0;0;0;293;11;132;-1;48800000;2440;true;true;true;true
6596;Dragon Hunter Axe - HP Regeneration;lrhand;true;1820;1;1;adamantaite;s;342;20;bigblunt;4;4.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6597;Dragon Hunter Axe - Health;lrhand;true;1820;1;1;adamantaite;s;342;20;bigblunt;4;4.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6598;Dragon Hunter Axe - HP Drain;lrhand;true;1820;1;1;adamantaite;s;342;20;bigblunt;4;4.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6599;Saint Spear - Health;lrhand;true;1800;1;1;adamantaite;s;281;10;pole;8;-3.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6600;Saint Spear - Guidance;lrhand;true;1800;1;1;adamantaite;s;281;10;pole;8;-3.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6601;Saint Spear - Haste;lrhand;true;1800;1;1;adamantaite;s;281;10;pole;8;-3.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6602;Demon Splinter - Focus;lrhand;true;1350;1;1;adamantaite;s;342;5;dualfist;4;4.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6603;Demon Splinter - Health;lrhand;true;1350;1;1;adamantaite;s;342;5;dualfist;4;4.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6604;Demon Splinter - Critical Stun;lrhand;true;1350;1;1;adamantaite;s;342;5;dualfist;4;4.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6605;Heavens Divider - Haste;lrhand;true;1380;1;1;adamantaite;s;342;10;bigsword;8;0.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6606;Heavens Divider - Health;lrhand;true;1380;1;1;adamantaite;s;342;10;bigsword;8;0.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6607;Heavens Divider - Focus;lrhand;true;1380;1;1;adamantaite;s;342;10;bigsword;8;0.00000;0;0;0;325;0;132;-1;48800000;2440;true;true;true;true
6608;Arcana Mace - Acumen;rhand;true;1300;1;1;adamantaite;s;225;20;blunt;4;4.00000;0;0;0;379;0;175;-1;48800000;2440;true;true;true;true
6609;Arcana Mace - MP Regeneration;rhand;true;1300;1;1;adamantaite;s;225;20;blunt;4;4.00000;0;0;0;379;0;175;-1;48800000;2440;true;true;true;true
6610;Arcana Mace - Mana Up;rhand;true;1300;1;1;adamantaite;s;225;20;blunt;4;4.00000;0;0;0;379;0;175;-1;48800000;2440;true;true;true;true
